time_s,time_h,radius_m,max_C,max_r_m,C_center,C_surface,mean_C,loss_cumulative,water_balance,valid_fixed_positions,interval_mean_C,interval_loss,steps,iterations,rejections,min_dt_s,max_dt_s,worst_scaled_residual,damped_iterations
27120.0,7.533333333333333,0.013202030872830872,1.3679977561757988,0.0,1.3679977561757988,0.33105360667665257,0.8523257251348725,1.6976742748641973,-9.299228054260311e-13,67,0.8523257251348725,0.002046590498833534,1920.0,5760.0,0.0,0.03125,0.03125,1.680894842971323e-05,0.0
27180.0,7.55,0.013198212587412588,1.364585075414738,0.0,1.364585075414738,0.33017913384812264,0.8502848986923592,1.6997151013067093,-9.312550730555813e-13,66,0.8502848986923592,0.0020408264425119467,1920.0,5760.0,0.0,0.03125,0.03125,1.702447692185255e-05,0.0
27240.0,7.566666666666666,0.013194495622895621,1.361181871911466,0.0,1.361181871911466,0.3293059567036577,0.8482498465433296,1.7017501534557382,-9.321432514752814e-13,66,0.8482498465433296,0.002035052149028958,1920.0,5760.0,0.0,0.03125,0.03125,1.691272155073857e-05,0.0
27300.0,7.583333333333333,0.01319087283087283,1.3577881796866735,0.0,1.3577881796866735,0.3284341091032689,0.8462205774723298,1.7037794225267369,-9.330314298949816e-13,66,0.8462205774723298,0.002029269070998691,1920.0,5760.0,0.0,0.03125,0.03125,1.6823991917274468e-05,0.0
27360.0,7.6,0.013187337062937062,1.3544040283971777,0.0,1.3544040283971777,0.32756363007455547,0.8441970987800496,1.7058029012190161,-9.343636975245317e-13,66,0.8441970987800496,0.002023478692279259,1920.0,5760.0,0.0,0.03125,0.03125,1.684815491468442e-05,0.0
27420.0,7.616666666666666,0.013183881170681169,1.351029443388648,0.0,1.351029443388648,0.32669456289633897,0.8421794162597944,1.7078205837392726,-9.325873406851315e-13,66,0.8421794162597944,0.0020176825202565018,1920.0,5760.0,0.0,0.03125,0.03125,1.6799577425738378e-05,0.0
27480.0,7.633333333333334,0.013180498005698003,1.347664445748815,0.0,1.347664445748815,0.32582695438398396,0.8401675341799504,1.7098324658191155,-9.339196083146817e-13,66,0.8401675341799504,0.0020118820798430267,1920.0,5760.0,0.0,0.03125,0.03125,1.684754762274252e-05,0.0
27540.0,7.65,0.01317718041958042,1.3443090523610755,0.0,1.3443090523610755,0.32496085431916855,0.8381614552712202,1.7118385447278464,-9.334755191048316e-13,66,0.8381614552712202,0.0020060789087309005,1920.0,5760.0,0.0,0.03125,0.03125,1.688617571382014e-05,0.0
27600.0,7.666666666666667,0.013173921263921263,1.3409632759584218,0.0,1.3409632759584218,0.32409631498496666,0.8361611807176664,1.7138388192813991,-9.343636975245317e-13,66,0.8361611807176664,0.0020002745535528123,1920.0,5760.0,0.0,0.03125,0.03125,1.683774505362774e-05,0.0
27660.0,7.683333333333334,0.01317071339031339,1.3376271251776126,0.0,1.3376271251776126,0.3232333907797886,0.8341667101509491,1.7158332898481174,-9.334755191048316e-13,66,0.8341667101509491,0.0019944705667182057,1920.0,5760.0,0.0,0.03125,0.03125,1.6935832199741125e-05,0.0
27720.0,7.7,0.01316754965034965,1.334300604613512,0.0,1.334300604613512,0.32237213789190716,0.8321780416471846,1.7178219583518828,-9.325873406851315e-13,66,0.8321780416471846,0.0019886685037653557,1920.0,5760.0,0.0,0.03125,0.03125,1.6833616123422426e-05,0.0
27780.0,7.716666666666667,0.013164422895622896,1.330983714873517,0.0,1.330983714873517,0.3215126140215858,0.8301951717260673,1.7198048282730007,-9.316991622654314e-13,66,0.8301951717260673,0.001982869921117946,1920.0,5760.0,0.0,0.03125,0.03125,1.6917404308786182e-05,0.0
27840.0,7.733333333333333,0.013161325977725976,1.3276764526320148,0.0,1.3276764526320148,0.32065487814134563,0.8282180953519006,1.721781904647167,-9.321432514752814e-13,66,0.8282180953519006,0.001977076374166158,1920.0,5760.0,0.0,0.03125,0.03125,1.685320575417409e-05,0.0
27900.0,7.75,0.013158251748251748,1.3243788106847767,0.0,1.3243788106847767,0.31979899028731235,0.8262468059362864,1.7237531940627802,-9.334755191048316e-13,66,0.8262468059362864,0.0019712894156131387,1920.0,5760.0,0.0,0.03125,0.03125,1.680261373797256e-05,0.0
27960.0,7.766666666666667,0.01315519305879306,1.3210907780032337,0.0,1.3210907780032337,0.31894501137626163,0.824281295342246,1.7257187046568225,-9.312550730555813e-13,66,0.824281295342246,0.0019655105940423858,1920.0,5760.0,0.0,0.03125,0.03125,1.685726315489969e-05,0.0
28020.0,7.783333333333333,0.013152142760942759,1.3178123397885686,0.0,1.3178123397885686,0.31809300304419097,0.8223215538895754,1.7276784461094943,-9.299228054260311e-13,66,0.8223215538895754,0.001959741452671776,1920.0,5760.0,0.0,0.03125,0.03125,1.682695505022352e-05,0.0
28080.0,7.8,0.013149093706293706,1.3145434775255391,0.0,1.3145434775255391,0.317243027503131,0.820367570361307,1.7296324296377616,-9.312550730555813e-13,66,0.820367570361307,0.0019539835282674665,1920.0,5760.0,0.0,0.03125,0.03125,1.6830507657062803e-05,0.0
28140.0,7.816666666666666,0.013146038746438746,1.3112841690359862,0.0,1.3112841690359862,0.31639514741356006,0.8184193320111124,1.731580667987958,-9.29478716216181e-13,66,0.8184193320111124,0.0019482383501962716,1920.0,5760.0,0.0,0.03125,0.03125,1.6860774345970538e-05,0.0
28200.0,7.833333333333333,0.013142970732970733,1.3080343885319663,0.0,1.3080343885319663,0.31554942577029865,0.8164768245715135,1.7335231754275573,-9.29034627006331e-13,66,0.8164768245715135,0.0019425074395993788,1920.0,5760.0,0.0,0.03125,0.03125,1.7002776319726972e-05,0.0
28260.0,7.85,0.013139882517482517,1.3047941066684179,0.0,1.3047941066684179,0.31470592580013274,0.8145400322628383,1.7354599677362306,-9.308109838457312e-13,66,0.8145400322628383,0.0019367923086733745,1920.0,5760.0,0.0,0.03125,0.03125,1.6856122980193824e-05,0.0
28320.0,7.866666666666666,0.013136766951566953,1.3015632905953467,0.0,1.3015632905953467,0.31386471086972473,0.8126089378027931,1.7373910621962774,-9.29478716216181e-13,66,0.8126089378027931,0.0019310944600468892,1920.0,5760.0,0.0,0.03125,0.03125,1.6954486809114477e-05,0.0
28380.0,7.883333333333334,0.013133616886816886,1.2983419040094315,0.0,1.2983419040094315,0.31302584440260445,0.8106835224165524,1.7393164775825207,-9.268141809570807e-13,66,0.8106835224165524,0.0019254153862433051,1920.0,5760.0,0.0,0.03125,0.03125,1.6867827797155174e-05,0.0
28440.0,7.9,0.013130425174825175,1.2951299072050204,0.0,1.2951299072050204,0.3121893898042197,0.8087637658473305,1.741236234151742,-9.272582701669307e-13,66,0.8087637658473305,0.0019197565692211898,1920.0,5760.0,0.0,0.03125,0.03125,1.6981661555483882e-05,0.0
28500.0,7.916666666666667,0.013127184667184669,1.291927257124466,0.0,1.291927257124466,0.311355410394186,0.8068496463673439,1.7431503536317277,-9.281464485866309e-13,66,0.8068496463673439,0.0019141194799856722,1920.0,5760.0,0.0,0.03125,0.03125,1.685477159564511e-05,0.0
28560.0,7.933333333333334,0.013123888215488216,1.2887339074077213,0.0,1.2887339074077213,0.310523969344996,0.8049411407890822,1.7450588592099923,-9.254819133275305e-13,66,0.8049411407890822,0.001908505578264717,1920.0,5760.0,0.0,0.03125,0.03125,1.6852314545217967e-05,0.0
28620.0,7.95,0.01312052867132867,1.2855498084411838,0.0,1.2855498084411838,0.3096951296265466,0.8030382244768353,1.7469617755222373,-9.272582701669307e-13,66,0.8030382244768353,0.0019029163122451242,1920.0,5760.0,0.0,0.03125,0.03125,1.686394183831264e-05,0.0
28680.0,7.966666666666667,0.013117098886298887,1.282374907405711,0.0,1.282374907405711,0.3088689539559361,0.8011408713584734,1.7488591286406012,-9.250378241176804e-13,66,0.8011408713584734,0.0018973531183638754,1920.0,5760.0,0.0,0.03125,0.03125,1.6874533264657365e-05,0.0
28740.0,7.983333333333333,0.013113591711991711,1.279209148323781,0.0,1.279209148323781,0.3080455047520508,0.799249053937322,1.750750946061752,-9.254819133275305e-13,66,0.799249053937322,0.0018918174211508204,1920.0,5760.0,0.0,0.03125,0.03125,1.6919065700510233e-05,0.0
28800.0,8.0,0.01311,1.2760524721057445,0.0,1.2760524721057445,0.30722484409451395,0.7973627433042023,1.7526372566948714,-9.263700917472306e-13,66,0.7973627433042023,0.001886310633119252,1920.0,5760.0,0.0,0.03125,0.03125,1.6917278442367942e-05,0.0
28860.0,8.016666666666667,0.01310631402020202,1.2729048160828698,0.0,1.2729048160828698,0.3064070396094595,0.7954819089816481,1.7545180910174274,-9.245937349078304e-13,66,0.7954819089816481,0.0018808343225559857,1920.0,5760.0,0.0,0.03125,0.03125,1.695082899763189e-05,0.0
28920.0,8.033333333333333,0.01310253397979798,1.2697661149051238,0.0,1.2697661149051238,0.30559214288659764,0.7936065191830934,1.7563934808159822,-9.241496456979803e-13,66,0.7936065191830934,0.0018753897985547333,1920.0,5760.0,0.0,0.03125,0.03125,1.686410536495677e-05,0.0
28980.0,8.05,0.013098667636363635,1.2666363062547006,0.0,1.2666363062547006,0.3047801653435742,0.7917365427744103,1.758263457224666,-9.237055564881302e-13,66,0.7917365427744103,0.001869976408683707,1920.0,5760.0,0.0,0.03125,0.03125,1.6872072524479695e-05,0.0
29040.0,8.066666666666666,0.013094722747474747,1.2635153319048622,0.0,1.2635153319048622,0.30397109941593675,0.7898719498031784,1.760128050195897,-9.245937349078304e-13,66,0.7898719498031784,0.0018645929712309516,1920.0,5760.0,0.0,0.03125,0.03125,1.6868066206055854e-05,0.0
29100.0,8.083333333333334,0.01309070707070707,1.2604031376669362,0.0,1.2604031376669362,0.30316492546928125,0.7880127115958028,1.761987288403274,-9.232614672782802e-13,66,0.7880127115958028,0.0018592382073768894,1920.0,5760.0,0.0,0.03125,0.03125,1.687816131614874e-05,0.0
29160.0,8.1,0.013086628363636364,1.257299673338272,0.0,1.257299673338272,0.3023616150106869,0.7861588008209519,1.763841199178126,-9.2192919964873e-13,66,0.7861588008209519,0.0018539107748521395,1920.0,5760.0,0.0,0.03125,0.03125,1.6879200739129413e-05,0.0
29220.0,8.116666666666667,0.013082494383838386,1.2542048926510698,0.0,1.2542048926510698,0.3015611326454285,0.7843101915350131,1.7656898084640649,-9.2192919964873e-13,66,0.7843101915350131,0.0018486092859387778,1920.0,5760.0,0.0,0.03125,0.03125,1.686891872657247e-05,0.0
29280.0,8.133333333333333,0.013078312888888888,1.2511187532220331,0.0,1.2511187532220331,0.3007634374169949,0.7824668592159709,1.767533140783109,-9.201528428093297e-13,66,0.7824668592159709,0.0018433323190441247,1920.0,5760.0,0.0,0.03125,0.03125,1.6884631885080203e-05,0.0
29340.0,8.15,0.013074091636363637,1.248041216502753,0.0,1.248041216502753,0.299968483790247,0.7806287807891124,1.769371219209968,-9.192646643896296e-13,66,0.7806287807891124,0.001838078426858983,1920.0,5760.0,0.0,0.03125,0.03125,1.6875482231205004e-05,0.0
29400.0,8.166666666666666,0.013069838383838385,1.2449722477307714,0.0,1.2449722477307714,0.299176222406721,0.7787959346466629,1.771204065352417,-9.201528428093297e-13,66,0.7787959346466629,0.0018328461424490696,1920.0,5760.0,0.0,0.03125,0.03125,1.6725921942486394e-05,0.0
29460.0,8.183333333333334,0.01306556088888889,1.241911815881259,0.0,1.241911815881259,0.29838660068440537,0.7769683006626746,1.7730316993364068,-9.183764859699295e-13,66,0.7769683006626746,0.0018276339839897794,1920.0,5760.0,0.0,0.03125,0.03125,1.687913802515237e-05,0.0
29520.0,8.2,0.013061266909090909,1.2388598936192399,0.0,1.2388598936192399,0.2975995633060994,0.775145860204116,1.7748541397949653,-9.183764859699295e-13,66,0.775145860204116,0.0018224404585585564,1920.0,5760.0,0.0,0.03125,0.03125,1.6881398095683832e-05,0.0
29580.0,8.216666666666667,0.013056964202020202,1.2358164572523012,0.0,1.2358164572523012,0.29681505262493774,0.7733285961388694,1.7766714038602105,-9.201528428093297e-13,66,0.7733285961388694,0.0018172640652451175,1920.0,5760.0,0.0,0.03125,0.03125,1.683702736371527e-05,0.0
29640.0,8.233333333333333,0.013052660525252526,1.2327814866837263,0.0,1.2327814866837263,0.29603300900653695,0.7715164928411191,1.7784835071579628,-9.179323967600794e-13,66,0.7715164928411191,0.0018121032977522127,1920.0,5760.0,0.0,0.03125,0.03125,1.6889320583881e-05,0.0
29700.0,8.25,0.013048363636363637,1.2297549653660007,0.0,1.2297549653660007,0.29525337112148475,0.7697095361945135,1.7802904638045691,-9.170442183403793e-13,66,0.7697095361945135,0.0018069566466063195,1920.0,5760.0,0.0,0.03125,0.03125,1.6825641003938546e-05,0.0
29760.0,8.266666666666667,0.013044081292929293,1.226736880254614,0.0,1.226736880254614,0.2944760761981767,0.7679077135934494,1.782092286405633,-9.174883075502294e-13,66,0.7679077135934494,0.001801822601063884,1920.0,5760.0,0.0,0.03125,0.03125,1.689566204340387e-05,0.0
29820.0,8.283333333333333,0.013039821252525252,1.2237272217621287,0.0,1.2237272217621287,0.29370106024346676,0.7661110139426734,1.7838889860564093,-9.170442183403793e-13,66,0.7661110139426734,0.0017966996507762724,1920.0,5760.0,0.0,0.03125,0.03125,1.689937122175985e-05,0.0
29880.0,8.3,0.013035591272727274,1.220725983712435,0.0,1.220725983712435,0.2929282582368323,0.7643194276554142,1.7856805723436702,-9.157119507108291e-13,66,0.7643194276554142,0.0017915862872607924,1920.0,5760.0,0.0,0.03125,0.03125,1.6891320004568733e-05,0.0
29940.0,8.316666666666666,0.01303139911111111,1.2177331632951454,0.0,1.2177331632951454,0.29215760430248205,0.7625329466501993,1.7874670533488846,-9.157119507108291e-13,66,0.7625329466501993,0.0017864810052144995,1920.0,5760.0,0.0,0.03125,0.03125,1.689305052930159e-05,0.0
30000.0,8.333333333333334,0.013027252525252525,1.2147487610200884,0.0,1.2147487610200884,0.2913890318629201,0.7607515643465,1.789248435652584,-9.157119507108291e-13,66,0.7607515643465,0.0017813823036993224,1920.0,5760.0,0.0,0.03125,0.03125,1.6716397900594178e-05,0.0
30060.0,8.35,0.013023159272727274,1.2117727806718253,0.0,1.2117727806718253,0.2906224737767554,0.7589752756592782,1.7910247243398052,-9.166001291305292e-13,66,0.7589752756592782,0.001776288687221186,1920.0,5760.0,0.0,0.03125,0.03125,1.6727897005264304e-05,0.0
30120.0,8.366666666666667,0.013019127111111112,1.2088052292641538,0.0,1.2088052292641538,0.289857862463047,0.7572040769925575,1.7927959230065267,-9.157119507108291e-13,66,0.7572040769925575,0.0017711986667214258,1920.0,5760.0,0.0,0.03125,0.03125,1.6711386148964028e-05,0.0
30180.0,8.383333333333333,0.013015163797979797,1.2058461169945525,0.0,1.2058461169945525,0.2890951300140389,0.75543796623206,1.7945620337670218,-9.179323967600794e-13,66,0.75543796623206,0.0017661107604952275,1920.0,5760.0,0.0,0.03125,0.03125,1.672229919161136e-05,0.0
30240.0,8.4,0.013011277090909091,1.2028954571985002,0.0,1.2028954571985002,0.2883342082978221,0.7536769427370114,1.7963230572620712,-9.174883075502294e-13,66,0.7536769427370114,0.001761023495049275,1920.0,5760.0,0.0,0.03125,0.03125,1.670015478316747e-05,0.0
30300.0,8.416666666666666,0.013007474747474747,1.1999532663036394,0.0,1.1999532663036394,0.2875750290522221,0.7519210073311016,1.7980789926679797,-9.183764859699295e-13,66,0.7519210073311016,0.001755935405908529,1920.0,5760.0,0.0,0.03125,0.03125,1.688230857359419e-05,0.0
30360.0,8.433333333333334,0.013003764525252526,1.1970195637837213,0.0,1.1970195637837213,0.2868175239709906,0.7501701622927213,1.7998298377063602,-9.183764859699295e-13,66,0.7501701622927213,0.0017508450383806116,1920.0,5760.0,0.0,0.03125,0.03125,1.6882935567391118e-05,0.0
30420.0,8.45,0.013000154181818182,1.1940943721123012,0.0,1.1940943721123012,0.28606162478322555,0.7484244113444377,1.801575588654645,-9.170442183403793e-13,66,0.7484244113444377,0.0017457509482847794,1920.0,5760.0,0.0,0.03125,0.03125,1.6887831295016737e-05,0.0
30480.0,8.466666666666667,0.012996651474747474,1.1911777167161222,0.0,1.1911777167161222,0.2853072633267857,0.7466837596417856,1.8033162403572962,-9.179323967600794e-13,65,0.7466837596417856,0.001740651702651223,1920.0,5760.0,0.0,0.03125,0.03125,1.6891760283020132e-05,0.0
30540.0,8.483333333333333,0.012993264161616162,1.1882696259281573,0.0,1.1882696259281573,0.28455437161637426,0.7449482137613885,1.805051786237692,-9.192646643896296e-13,65,0.7449482137613885,0.0017355458803957286,1920.0,5760.0,0.0,0.03125,0.03125,1.6882933216831186e-05,0.0
30600.0,8.5,0.01299,1.1853701309402582,0.0,1.1853701309402582,0.28380288190687897,0.7432177816884151,1.8067822183106659,-9.188205751797796e-13,65,0.7432177816884151,0.0017304320729739234,1920.0,5760.0,0.0,0.03125,0.03125,1.686091066990383e-05,0.0
30660.0,8.516666666666667,0.012986844510288064,1.182479262540355,0.0,1.182479262540355,0.2830527693421948,0.7414924717537685,1.808507528245311,-9.201528428093297e-13,65,0.7414924717537685,0.0017253099346450694,1920.0,5760.0,0.0,0.03125,0.03125,1.686131087848207e-05,0.0
30720.0,8.533333333333333,0.012983774353909466,1.1795970395408817,0.0,1.1795970395408817,0.2823040901230013,0.7397722885771693,1.8102277114219112,-9.192646643896296e-13,65,0.7397722885771693,0.0017201831766002536,1920.0,5760.0,0.0,0.03125,0.03125,1.6905634454958275e-05,0.0
30780.0,8.55,0.012980784000000002,1.1767234751065547,0.0,1.1767234751065547,0.28155687567324644,0.7380572348014077,1.8119427651976738,-9.183764859699295e-13,65,0.7380572348014077,0.0017150537757625983,1920.0,5760.0,0.0,0.03125,0.03125,1.690028262243294e-05,0.0
30840.0,8.566666666666666,0.012977867917695472,1.1738585795271534,0.0,1.1738585795271534,0.2808111524660639,0.7363473120378697,1.8136526879612107,-9.192646643896296e-13,65,0.7363473120378697,0.0017099227635368665,1920.0,5760.0,0.0,0.03125,0.03125,1.6862726268047162e-05,0.0
30900.0,8.583333333333334,0.012975020576131688,1.1710023602564064,0.0,1.1710023602564064,0.280066947483859,0.7346425208844892,1.8153574791145901,-9.205969320191798e-13,65,0.7346425208844892,0.0017047911533794972,1920.0,5760.0,0.0,0.03125,0.03125,1.6882169399578006e-05,0.0
30960.0,8.6,0.012972236444444446,1.1681548219510405,0.0,1.1681548219510405,0.2793242892526576,0.7329428609250471,1.817057139074033,-9.197087535994797e-13,65,0.7329428609250471,0.0016996599594430728,1920.0,5760.0,0.0,0.03125,0.03125,1.6911723559354323e-05,0.0
31020.0,8.616666666666667,0.012969509991769549,1.1653159665099624,0.0,1.1653159665099624,0.27858320803263875,0.7312483307246574,1.8187516692744232,-9.192646643896296e-13,65,0.7312483307246574,0.0016945302003901095,1920.0,5760.0,0.0,0.03125,0.03125,1.6916066739618025e-05,0.0
31080.0,8.633333333333333,0.012966835687242797,1.1624857931135049,0.0,1.1624857931135049,0.2778437357581084,0.7295589278249918,1.8204410721740873,-9.205969320191798e-13,65,0.7295589278249918,0.001689402899664224,1920.0,5760.0,0.0,0.03125,0.03125,1.691715728635812e-05,0.0
31140.0,8.65,0.012964207999999998,1.1596642982626935,0.0,1.1596642982626935,0.2771059058958228,0.7278746487403382,1.8221253512587419,-9.197087535994797e-13,65,0.7278746487403382,0.0016842790846545946,1920.0,5760.0,0.0,0.03125,0.03125,1.692605937636828e-05,0.0
31200.0,8.666666666666666,0.012961621399176953,1.1568514758185027,0.0,1.1568514758185027,0.27636975328064106,0.7261954889548222,1.823804511044259,-9.188205751797796e-13,65,0.7261954889548222,0.0016791597855170177,1920.0,5760.0,0.0,0.03125,0.03125,1.693057222006807e-05,0.0
31260.0,8.683333333333334,0.012959070353909464,1.1540473170410426,0.0,1.1540473170410426,0.27563531395110796,0.7245214429208908,1.8254785570781897,-9.192646643896296e-13,65,0.7245214429208908,0.0016740460339308217,1920.0,5760.0,0.0,0.03125,0.03125,1.690071112497088e-05,0.0
31320.0,8.7,0.012956549333333333,1.1512518106286247,0.0,1.1512518106286247,0.2749026249938034,0.7228525040589916,1.8271474959400902,-9.179323967600794e-13,65,0.7228525040589916,0.001668938861900435,1920.0,5760.0,0.0,0.03125,0.03125,1.6937532457617145e-05,0.0
31380.0,8.716666666666667,0.012954052806584362,1.148464942756687,0.0,1.148464942756687,0.2741717243995117,0.7211886647583498,1.828811335240733,-9.170442183403793e-13,65,0.7211886647583498,0.0016638393006427462,1920.0,5760.0,0.0,0.03125,0.03125,1.69385177836284e-05,0.0
31440.0,8.733333333333333,0.012951575242798356,1.1456866971165094,0.0,1.1456866971165094,0.27344265093188724,0.7195299163787766,1.830470083620306,-9.170442183403793e-13,65,0.7195299163787766,0.0016587483795731553,1920.0,5760.0,0.0,0.03125,0.03125,1.6941480828318383e-05,0.0
31500.0,8.75,0.012949111111111111,1.1429170549537033,0.0,1.1429170549537033,0.27271544400814896,0.7178762492533866,1.8321237507456964,-9.166001291305292e-13,65,0.7178762492533866,0.001653667125390455,1920.0,5760.0,0.0,0.03125,0.03125,1.6945592936255418e-05,0.0
31560.0,8.766666666666667,0.012946654880658435,1.1401559951064286,0.0,1.1401559951064286,0.2719901435910209,0.71622765269213,1.8337723473069525,-9.174883075502294e-13,65,0.71622765269213,0.001648596561256053,1920.0,5760.0,0.0,0.03125,0.03125,1.6927074178879462e-05,0.0
31620.0,8.783333333333333,0.012944201020576133,1.1374034940432844,0.0,1.1374034940432844,0.2712667900908406,0.7145841149860691,1.835415885013013,-9.179323967600794e-13,65,0.7145841149860691,0.0016435377060604762,1920.0,5760.0,0.0,0.03125,0.03125,1.6953597890596907e-05,0.0
31680.0,8.8,0.012941744,1.134659525900873,0.0,1.134659525900873,0.2705454242769527,0.7129456234123004,1.8370543765867828,-9.166001291305292e-13,65,0.7129456234123004,0.0016384915737698593,1920.0,5760.0,0.0,0.03125,0.03125,1.695460783751686e-05,0.0
31740.0,8.816666666666666,0.012939278288065842,1.1319240625209677,0.0,1.1319240625209677,0.26982608719741996,0.7113121642394566,1.8386878357596286,-9.14823772291129e-13,65,0.7113121642394566,0.0016334591728457404,1920.0,5760.0,0.0,0.03125,0.03125,1.6926145556854883e-05,0.0
31800.0,8.833333333333334,0.012936798353909464,1.1291970734872743,0.0,1.1291970734872743,0.26910882010616366,0.7096837227337254,1.8403162772653598,-9.14823772291129e-13,65,0.7096837227337254,0.0016284415057311627,1920.0,5760.0,0.0,0.03125,0.03125,1.694677266269351e-05,0.0
31860.0,8.85,0.012934298666666667,1.1264785261617487,0.0,1.1264785261617487,0.268393664396883,0.7080602831653267,1.8419397168337572,-9.157119507108291e-13,65,0.7080602831653267,0.0016234395683973727,1920.0,5760.0,0.0,0.03125,0.03125,1.69660411629916e-05,0.0
31920.0,8.866666666666667,0.01293177369547325,1.1237683857204364,0.0,1.1237683857204364,0.2676806615430085,0.7064418288153814,1.8435581711837032,-9.15267861500979e-13,65,0.7064418288153814,0.0016184543499460447,1920.0,5760.0,0.0,0.03125,0.03125,1.690764641156938e-05,0.0
31980.0,8.883333333333333,0.01292921790946502,1.121066615188819,0.0,1.121066615188819,0.26696985304312837,0.7048283419831207,1.8451716580159652,-9.139355938714289e-13,65,0.7048283419831207,0.001613486832262027,1920.0,5760.0,0.0,0.03125,0.03125,1.692996337108059e-05,0.0
32040.0,8.9,0.012926625777777777,1.118373175476628,0.0,1.118373175476628,0.26626128037131735,0.7032198039934089,1.8467801960056776,-9.134915046615788e-13,65,0.7032198039934089,0.0016085379897123615,1920.0,5760.0,0.0,0.03125,0.03125,1.695077208843494e-05,0.0
32100.0,8.916666666666666,0.012923991769547324,1.115688025412104,0.0,1.115688025412104,0.26555498493198654,0.7016161952045197,1.8483838047945658,-9.14379683081279e-13,65,0.7016161952045197,0.0016036087888881255,1920.0,5760.0,0.0,0.03125,0.03125,1.6959353743741274e-05,0.0
32160.0,8.933333333333334,0.012921310353909466,1.1130111217756957,0.0,1.1130111217756957,0.2648510080187951,0.7000174950161359,1.8499825049829515,-9.126033262418787e-13,65,0.7000174950161359,0.001598700188385767,1920.0,5760.0,0.0,0.03125,0.03125,1.6977894763996104e-05,0.0
32220.0,8.95,0.012918576,1.1103424193331448,0.0,1.1103424193331448,0.26414939077723715,0.6984236818775118,1.8515763181215763,-9.117151478221786e-13,65,0.6984236818775118,0.0015938131386247789,1920.0,5760.0,0.0,0.03125,0.03125,1.6906697656044823e-05,0.0
32280.0,8.966666666666667,0.012915783176954732,1.1076818708679694,0.0,1.1076818708679694,0.2634501741706605,0.6968347332958125,1.8531652667032756,-9.117151478221786e-13,65,0.6968347332958125,0.0015889485816992653,1920.0,5760.0,0.0,0.03125,0.03125,1.69178225472473e-05,0.0
32340.0,8.983333333333333,0.012912926353909464,1.1050294272133017,0.0,1.1050294272133017,0.26275339894932875,0.6952506258445523,1.8547493741545367,-9.108269694024784e-13,65,0.6952506258445523,0.0015841074512610647,1920.0,5760.0,0.0,0.03125,0.03125,1.693070182703383e-05,0.0
32400.0,9.0,0.01291,1.1023850372830861,0.0,1.1023850372830861,0.2620591056223519,0.6936713351721199,1.8563286648269688,-9.112710586123285e-13,65,0.6936713351721199,0.0015792906724320472,1920.0,5760.0,0.0,0.03125,0.03125,1.6946743406795815e-05,0.0
32460.0,9.016666666666667,0.012907000823045266,1.0997486483478802,0.0,1.0997486483478802,0.261367330722178,0.6920968360903121,1.8579031639087764,-9.112710586123285e-13,65,0.6920968360903121,0.0015744990818075998,1920.0,5760.0,0.0,0.03125,0.03125,1.6959808105144956e-05,0.0
32520.0,9.033333333333333,0.012903932510288065,1.0971202082137,0.0,1.0971202082137,0.2606780899534852,0.6905271033161098,1.8594728966829794,-9.103828801926284e-13,65,0.6905271033161098,0.0015697327742030648,1920.0,5760.0,0.0,0.03125,0.03125,1.6965467871724857e-05,0.0
32580.0,9.05,0.012900799999999999,1.0944996669611167,0.0,1.0944996669611167,0.2599913827503316,0.6889621121452929,1.8610378878537979,-9.090506125630782e-13,65,0.6889621121452929,0.0015649911708184422,1920.0,5760.0,0.0,0.03125,0.03125,1.696896744562584e-05,0.0
32640.0,9.066666666666666,0.012897608230452674,1.091886977024043,0.0,1.091886977024043,0.25930719986107725,0.6874018385655176,1.8625981614335716,-9.103828801926284e-13,65,0.6874018385655176,0.0015602735797736866,1920.0,5760.0,0.0,0.03125,0.03125,1.6756836331902952e-05,0.0
32700.0,9.083333333333334,0.012894362139917695,1.0892820931577392,0.0,1.0892820931577392,0.25862552596638705,0.6858462593028128,1.8641537406962787,-9.08162434143378e-13,65,0.6858462593028128,0.0015555792627070548,1920.0,5760.0,0.0,0.03125,0.03125,1.697834147240167e-05,0.0
32760.0,9.1,0.012891066666666668,1.0866849724073189,0.0,1.0866849724073189,0.25794634112624104,0.684295351853821,1.86570464814527,-9.090506125630782e-13,65,0.684295351853821,0.001550907448991316,1920.0,5760.0,0.0,0.03125,0.03125,1.6982480136977734e-05,0.0
32820.0,9.116666666666667,0.012887726748971194,1.0840955740767224,0.0,1.0840955740767224,0.257269621727565,0.6827490945095446,1.8672509054895472,-9.08162434143378e-13,65,0.6827490945095446,0.0015462573442772069,1920.0,5760.0,0.0,0.03125,0.03125,1.698985425358146e-05,0.0
32880.0,9.133333333333333,0.01288434732510288,1.0815138596981342,0.0,1.0815138596981342,0.2565953411610528,0.6812074663732361,1.8687925336258564,-9.072742557236779e-13,65,0.6812074663732361,0.001541628136309209,1920.0,5760.0,0.0,0.03125,0.03125,1.6790198708261373e-05,0.0
32940.0,9.15,0.012880933333333332,1.0789397930018332,0.0,1.0789397930018332,0.25592347033160767,0.6796704473740646,1.8703295526250272,-9.08162434143378e-13,65,0.6796704473740646,0.0015370189991708435,1920.0,5760.0,0.0,0.03125,0.03125,1.6724590311474738e-05,0.0
