time_s,mean_C,loss_per_initial_dry_mass,steps,iterations,rejections,min_dt,max_dt,max_scaled_residual,damped_iterations,water_balance_residual
2.390000000000000000e+02,2.507543189855496291e+00,1.662201799384078332e-04,3.940000000000000000e+02,1.181000000000000000e+03,0.000000000000000000e+00,6.142008843141866237e-04,2.545991381681729244e-03,1.758198270359901663e-05,0.000000000000000000e+00,-3.654854197066015331e-13
2.400000000000000000e+02,2.507377037946077802e+00,1.661519094188221106e-04,3.930000000000000000e+02,1.178000000000000000e+03,0.000000000000000000e+00,7.782653607364409254e-04,2.552063097002611920e-03,1.759359827773617581e-05,0.000000000000000000e+00,-3.654854197066015331e-13
2.410000000000000000e+02,2.507210954062805808e+00,1.660838832685321829e-04,3.920000000000000000e+02,1.175000000000000000e+03,0.000000000000000000e+00,9.516502392727943516e-04,2.558141986913317883e-03,1.755868938675720039e-05,0.000000000000000000e+00,-3.685940441755519714e-13
2.420000000000000000e+02,2.507044937963622377e+00,1.660160991787253495e-04,3.910000000000000000e+02,1.173000000000000000e+03,0.000000000000000000e+00,1.134377197786307079e-03,2.564228051079428874e-03,1.788431527656664382e-05,0.000000000000000000e+00,-3.734790254839026602e-13
2.430000000000000000e+02,2.506878989480149311e+00,1.659484834758313278e-04,3.900000000000000000e+02,1.170000000000000000e+03,0.000000000000000000e+00,1.326467914452678087e-03,2.570321289165898235e-03,1.689723628610360939e-05,0.000000000000000000e+00,-3.708144902248022845e-13
2.440000000000000000e+02,2.506713108444831750e+00,1.658810353132542667e-04,3.890000000000000000e+02,1.167000000000000000e+03,0.000000000000000000e+00,1.527944064662278834e-03,2.576421700837072150e-03,1.786756736391264340e-05,0.000000000000000000e+00,-3.752553823233029107e-13
2.450000000000000000e+02,2.506547294691087391e+00,1.658137537424401596e-04,3.880000000000000000e+02,1.164000000000000000e+03,0.000000000000000000e+00,1.738827325226566245e-03,2.582529285756660596e-03,1.731261868683697726e-05,0.000000000000000000e+00,-3.770317391627031611e-13
2.460000000000000000e+02,2.506381548053298935e+00,1.657466377876037715e-04,3.870000000000000000e+02,1.161000000000000000e+03,0.000000000000000000e+00,1.959139371990659129e-03,2.588644043587756856e-03,1.752596397281908823e-05,0.000000000000000000e+00,-3.779199175824032864e-13
2.470000000000000000e+02,2.506215868366833632e+00,1.656796864646945065e-04,3.860000000000000000e+02,1.158000000000000000e+03,0.000000000000000000e+00,2.188901879804916462e-03,2.594765973992834915e-03,1.776652156670152597e-05,0.000000000000000000e+00,-3.783640067922533490e-13
2.480000000000000000e+02,2.506050255468037946e+00,1.656128987891798134e-04,3.850000000000000000e+02,1.155000000000000000e+03,0.000000000000000000e+00,2.428136523377588674e-03,2.600895076633744259e-03,1.762473989748980293e-05,0.000000000000000000e+00,-3.850253449400042882e-13
2.490000000000000000e+02,2.505884709194246440e+00,1.655462737917487979e-04,3.850000000000000000e+02,1.154000000000000000e+03,0.000000000000000000e+00,6.981761430324695539e-05,2.607047362161587101e-03,1.744520069304804640e-05,0.000000000000000000e+00,-3.845812557301542256e-13
2.500000000000000000e+02,2.505719229383730706e+00,1.654798105158656653e-04,3.840000000000000000e+02,1.151000000000000000e+03,0.000000000000000000e+00,3.219180484563821665e-04,2.613190864885207333e-03,1.753972557719990475e-05,0.000000000000000000e+00,-3.845812557301542256e-13
2.510000000000000000e+02,2.505553815875766421e+00,1.654135079617402939e-04,3.830000000000000000e+02,1.148000000000000000e+03,0.000000000000000000e+00,5.835484673468727124e-04,2.619341538959302391e-03,1.757619474279110606e-05,0.000000000000000000e+00,-3.872457909892546013e-13
2.520000000000000000e+02,2.505388468510602262e+00,1.653473651666925801e-04,3.820000000000000000e+02,1.145000000000000000e+03,0.000000000000000000e+00,8.547305425281592761e-04,2.625499384043392462e-03,1.801752171342458814e-05,0.000000000000000000e+00,-3.845812557301542256e-13
2.530000000000000000e+02,2.505223187129423490e+00,1.652813811761430908e-04,3.810000000000000000e+02,1.143000000000000000e+03,0.000000000000000000e+00,1.135485947713732457e-03,2.631664399796363255e-03,1.738199384815885881e-05,0.000000000000000000e+00,-3.872457909892546013e-13
2.540000000000000000e+02,2.505057971574375486e+00,1.652155550431714951e-04,3.800000000000000000e+02,1.140000000000000000e+03,0.000000000000000000e+00,1.425836354343346102e-03,2.637836585876488123e-03,1.735187918843287549e-05,0.000000000000000000e+00,-3.921307722976052901e-13
2.550000000000000000e+02,2.504892821688545546e+00,1.651498858288570040e-04,3.790000000000000000e+02,1.137000000000000000e+03,0.000000000000000000e+00,1.725803432520933711e-03,2.644015941941424159e-03,1.765079152189159419e-05,0.000000000000000000e+00,-3.930189507173054153e-13
2.560000000000000000e+02,2.504727737315942449e+00,1.650843726027239233e-04,3.780000000000000000e+02,1.134000000000000000e+03,0.000000000000000000e+00,2.035408853089393233e-03,2.650202467648197883e-03,1.744979785583917136e-05,0.000000000000000000e+00,-3.934630399271554779e-13
2.570000000000000000e+02,2.504562718301500013e+00,1.650190144425446267e-04,3.770000000000000000e+02,1.131000000000000000e+03,0.000000000000000000e+00,2.354674286095814750e-03,2.656396162653217388e-03,1.740943116866116100e-05,0.000000000000000000e+00,-3.934630399271554779e-13
2.580000000000000000e+02,2.504397764491057110e+00,1.649538104378833519e-04,3.770000000000000000e+02,1.130000000000000000e+03,0.000000000000000000e+00,2.100784791991827660e-05,2.662613552202253847e-03,1.794295848934962859e-05,0.000000000000000000e+00,-3.983480212355061667e-13
2.590000000000000000e+02,2.504232875731322139e+00,1.648887597336078906e-04,3.760000000000000000e+02,1.127000000000000000e+03,0.000000000000000000e+00,3.534502227466873592e-04,2.668821642600077790e-03,1.774399680837524844e-05,0.000000000000000000e+00,-3.996802888650563546e-13
2.600000000000000000e+02,2.504068051869943634e+00,1.648238613795370653e-04,3.750000000000000000e+02,1.124000000000000000e+03,0.000000000000000000e+00,6.956104461437462305e-04,2.675036901395845979e-03,1.730281773324412973e-05,0.000000000000000000e+00,-3.987921104453562293e-13
2.610000000000000000e+02,2.503903292755452981e+00,1.647591144868674952e-04,3.740000000000000000e+02,1.122000000000000000e+03,0.000000000000000000e+00,1.047510188357136940e-03,2.681259328243620291e-03,1.785026276883894172e-05,0.000000000000000000e+00,-4.023448241241567302e-13
2.620000000000000000e+02,2.503738598237274182e+00,1.646945181742846007e-04,3.730000000000000000e+02,1.119000000000000000e+03,0.000000000000000000e+00,1.409171114971741190e-03,2.687488922796866728e-03,1.729671036159713252e-05,0.000000000000000000e+00,-4.072298054325074190e-13
2.630000000000000000e+02,2.503573968165707431e+00,1.646300715691710820e-04,3.720000000000000000e+02,1.116000000000000000e+03,0.000000000000000000e+00,1.780614894641985302e-03,2.693725684708404670e-03,1.763452342286956227e-05,0.000000000000000000e+00,-4.045652701734070433e-13
2.640000000000000000e+02,2.503409402391898908e+00,1.645657738062553262e-04,3.710000000000000000e+02,1.113000000000000000e+03,0.000000000000000000e+00,2.161863191304291831e-03,2.699969613630463262e-03,1.748170563406437425e-05,0.000000000000000000e+00,-4.067857162226573564e-13
2.650000000000000000e+02,2.503244900767868764e+00,1.645016240287446420e-04,3.700000000000000000e+02,1.110000000000000000e+03,0.000000000000000000e+00,2.552937671509880602e-03,2.706220709214627197e-03,1.779059933530713943e-05,0.000000000000000000e+00,-4.081179838522075443e-13
2.660000000000000000e+02,2.503080463146438284e+00,1.644376214295716174e-04,3.700000000000000000e+02,1.109000000000000000e+03,0.000000000000000000e+00,2.413640382314952149e-04,2.712495963263898430e-03,1.746778564240546882e-05,0.000000000000000000e+00,-4.090061622719076695e-13
2.670000000000000000e+02,2.502916089381284515e+00,1.643737651534181844e-04,3.690000000000000000e+02,1.106000000000000000e+03,0.000000000000000000e+00,6.458903932298198924e-04,2.718761450032641455e-03,1.818519281867566798e-05,0.000000000000000000e+00,-4.094502514817577321e-13
2.680000000000000000e+02,2.502751779326942927e+00,1.643100543403786635e-04,3.680000000000000000e+02,1.104000000000000000e+03,0.000000000000000000e+00,1.060300759775145707e-03,2.725034102549941072e-03,1.746243072966469710e-05,0.000000000000000000e+00,-4.107825191113079200e-13
2.690000000000000000e+02,2.502587532838773665e+00,1.642464881644569092e-04,3.670000000000000000e+02,1.101000000000000000e+03,0.000000000000000000e+00,1.484616801121774188e-03,2.731313920465060045e-03,1.811072521710932102e-05,0.000000000000000000e+00,-4.156675004196586087e-13
2.700000000000000000e+02,2.502423349772969985e+00,1.641830658073434443e-04,3.660000000000000000e+02,1.098000000000000000e+03,0.000000000000000000e+00,1.918860180808223959e-03,2.737600903426635340e-03,1.793660244817361541e-05,0.000000000000000000e+00,-4.121147867408581078e-13
2.710000000000000000e+02,2.502259229986503630e+00,1.641197864577531205e-04,3.650000000000000000e+02,1.095000000000000000e+03,0.000000000000000000e+00,2.363052559132938768e-03,2.743895051082696768e-03,1.728058031750450706e-05,0.000000000000000000e+00,-4.205524817280092975e-13
2.720000000000000000e+02,2.502095173337179901e+00,1.640566493241857446e-04,3.650000000000000000e+02,1.094000000000000000e+03,0.000000000000000000e+00,6.700188981767496443e-05,2.750213710879373212e-03,1.755480971118894871e-05,0.000000000000000000e+00,-4.201083925181592349e-13
2.730000000000000000e+02,2.501931179683513307e+00,1.639936536662012180e-04,3.640000000000000000e+02,1.091000000000000000e+03,0.000000000000000000e+00,5.248487186122474668e-04,2.756522246589489245e-03,1.727906285183462254e-05,0.000000000000000000e+00,-4.205524817280092975e-13
2.740000000000000000e+02,2.501767248884884332e+00,1.639307986286327732e-04,3.630000000000000000e+02,1.089000000000000000e+03,0.000000000000000000e+00,9.927023673981238971e-04,2.762837946070732797e-03,1.747828021660469537e-05,0.000000000000000000e+00,-4.209965709378593601e-13
2.750000000000000000e+02,2.501603380801451060e+00,1.638680834295644828e-04,3.620000000000000000e+02,1.086000000000000000e+03,0.000000000000000000e+00,1.470584496757965098e-03,2.769160808968787902e-03,1.750426027998783001e-05,0.000000000000000000e+00,-4.245492846166598611e-13
2.760000000000000000e+02,2.501439575294158502e+00,1.638055072940656359e-04,3.610000000000000000e+02,1.083000000000000000e+03,0.000000000000000000e+00,1.958516766364937212e-03,2.775490834928722762e-03,1.745385219704944301e-05,0.000000000000000000e+00,-4.227729277772596106e-13
2.770000000000000000e+02,2.501275832224702622e+00,1.637430694541819288e-04,3.600000000000000000e+02,1.080000000000000000e+03,0.000000000000000000e+00,2.456520835437459027e-03,2.781828023594984552e-03,1.783597448832604986e-05,0.000000000000000000e+00,-4.245492846166598611e-13
2.780000000000000000e+02,2.501112151455518795e+00,1.636807691793758777e-04,3.600000000000000000e+02,1.079000000000000000e+03,0.000000000000000000e+00,1.764282794169957924e-04,2.788190082967826472e-03,1.785879246673063834e-05,0.000000000000000000e+00,-4.289901767151604872e-13
2.790000000000000000e+02,2.500948532849774697e+00,1.636186057430063774e-04,3.590000000000000000e+02,1.076000000000000000e+03,0.000000000000000000e+00,6.882893496253927879e-04,2.794541656522067825e-03,1.753888310612026114e-05,0.000000000000000000e+00,-4.303224443447106751e-13
2.800000000000000000e+02,2.500784976271432036e+00,1.635565783406992013e-04,3.580000000000000000e+02,1.074000000000000000e+03,0.000000000000000000e+00,1.210280030534249818e-03,2.800900391849486283e-03,1.751311444522597724e-05,0.000000000000000000e+00,-4.320988011841109255e-13
2.810000000000000000e+02,2.500621481585200812e+00,1.634946862317999039e-04,3.570000000000000000e+02,1.071000000000000000e+03,0.000000000000000000e+00,1.742421981134611997e-03,2.807266288592188443e-03,1.733361273645450600e-05,0.000000000000000000e+00,-4.316547119742608629e-13
2.820000000000000000e+02,2.500458048656513554e+00,1.634329286816806862e-04,3.560000000000000000e+02,1.068000000000000000e+03,0.000000000000000000e+00,2.284736856609015376e-03,2.813639346391678953e-03,1.731229860570077678e-05,0.000000000000000000e+00,-4.369837824924616143e-13
2.830000000000000000e+02,2.500294677351551087e+00,1.633713049655819945e-04,3.560000000000000000e+02,1.067000000000000000e+03,0.000000000000000000e+00,1.720873655131072155e-05,2.820037577513958161e-03,1.765265192976808354e-05,0.000000000000000000e+00,-4.338751580235111760e-13
2.840000000000000000e+02,2.500131367537095528e+00,1.633098144523490055e-04,3.550000000000000000e+02,1.064000000000000000e+03,0.000000000000000000e+00,5.735469904948331532e-04,2.826425017581921193e-03,1.767721507181544631e-05,0.000000000000000000e+00,-4.374278717023116769e-13
2.850000000000000000e+02,2.499968119080758999e+00,1.632484563348305523e-04,3.540000000000000000e+02,1.062000000000000000e+03,0.000000000000000000e+00,1.140115975431399420e-03,2.832819617765422893e-03,1.787947468792428220e-05,0.000000000000000000e+00,-4.392042285417119274e-13
2.860000000000000000e+02,2.499804931850852174e+00,1.631872299041309650e-04,3.530000000000000000e+02,1.059000000000000000e+03,0.000000000000000000e+00,1.716937346316171897e-03,2.839221377703630370e-03,1.741003136107128281e-05,0.000000000000000000e+00,-4.418687638008123031e-13
2.870000000000000000e+02,2.499641805716394938e+00,1.631261344574862519e-04,3.520000000000000000e+02,1.056000000000000000e+03,0.000000000000000000e+00,2.304032757251661678e-03,2.845630297035086232e-03,1.793987984092480973e-05,0.000000000000000000e+00,-4.414246745909622405e-13
2.880000000000000000e+02,2.499478740547085298e+00,1.630651693065217356e-04,3.520000000000000000e+02,1.055000000000000000e+03,0.000000000000000000e+00,4.935916433623788180e-05,2.852064695745235370e-03,1.758321201933410382e-05,0.000000000000000000e+00,-4.445332990599126788e-13
2.890000000000000000e+02,2.499315736213239436e+00,1.630043338481506623e-04,3.510000000000000000e+02,1.052000000000000000e+03,0.000000000000000000e+00,6.506443152147767250e-04,2.858487994701486377e-03,1.776013548646985488e-05,0.000000000000000000e+00,-4.423128530106623657e-13
2.900000000000000000e+02,2.499152792585932481e+00,1.629436273030582954e-04,3.500000000000000000e+02,1.050000000000000000e+03,0.000000000000000000e+00,1.262261304077583191e-03,2.864918452101661815e-03,1.739476957866533026e-05,0.000000000000000000e+00,-4.463096558993129293e-13
2.910000000000000000e+02,2.498989909536941223e+00,1.628830489927313998e-04,3.490000000000000000e+02,1.047000000000000000e+03,0.000000000000000000e+00,1.884231784742951277e-03,2.871356067581968489e-03,1.766635474049864713e-05,0.000000000000000000e+00,-4.445332990599126788e-13
2.920000000000000000e+02,2.498827086938695707e+00,1.628225982438386303e-04,3.480000000000000000e+02,1.044000000000000000e+03,0.000000000000000000e+00,2.516577406538544892e-03,2.877800840778016456e-03,1.732110764961884583e-05,0.000000000000000000e+00,-4.463096558993129293e-13
2.930000000000000000e+02,2.498664324664255254e+00,1.627622744371475655e-04,3.480000000000000000e+02,1.043000000000000000e+03,0.000000000000000000e+00,2.750484189846247318e-04,2.884271402867402516e-03,1.778011896431187414e-05,0.000000000000000000e+00,-4.498623695781134302e-13
2.940000000000000000e+02,2.498501622587321780e+00,1.627020769274654304e-04,3.470000000000000000e+02,1.040000000000000000e+03,0.000000000000000000e+00,9.217501258831362065e-04,2.890730553020403552e-03,1.777307460994667689e-05,0.000000000000000000e+00,-4.556355293061642442e-13
2.950000000000000000e+02,2.498338980582324620e+00,1.626420049961554862e-04,3.460000000000000000e+02,1.038000000000000000e+03,0.000000000000000000e+00,1.578884768321131560e-03,2.897196859931715565e-03,1.761831734523812052e-05,0.000000000000000000e+00,-4.565237077258643694e-13
2.960000000000000000e+02,2.498176398524334374e+00,1.625820579925980381e-04,3.450000000000000000e+02,1.035000000000000000e+03,0.000000000000000000e+00,2.246473994318876066e-03,2.903670323234617146e-03,1.774930616156948762e-05,0.000000000000000000e+00,-4.543032616766140563e-13
2.970000000000000000e+02,2.498013876289058466e+00,1.625222352743890147e-04,3.450000000000000000e+02,1.034000000000000000e+03,0.000000000000000000e+00,1.436962713796674507e-05,2.910169825610440901e-03,1.772323305692172902e-05,0.000000000000000000e+00,-4.556355293061642442e-13
2.980000000000000000e+02,2.497851413752735450e+00,1.624625363155460548e-04,3.440000000000000000e+02,1.031000000000000000e+03,0.000000000000000000e+00,6.964451279714012344e-04,2.916657663774741786e-03,1.762761915792303418e-05,0.000000000000000000e+00,-4.631850458736153087e-13
2.990000000000000000e+02,2.497689010792373487e+00,1.624029603673918611e-04,3.430000000000000000e+02,1.029000000000000000e+03,0.000000000000000000e+00,1.389033000634753989e-03,2.923152657366832018e-03,1.770681873645998274e-05,0.000000000000000000e+00,-4.578559753554145573e-13
3.000000000000000000e+02,2.497526667285567381e+00,1.623435068008465291e-04,3.420000000000000000e+02,1.026000000000000000e+03,0.000000000000000000e+00,2.092154890988240368e-03,2.929654806017664790e-03,1.792366879365119787e-05,0.000000000000000000e+00,-4.631850458736153087e-13
3.010000000000000000e+02,2.497364383123851450e+00,1.622841617155337389e-04,3.410000000000000000e+02,1.023000000000000000e+03,0.000000000000000000e+00,2.805832447222655901e-03,2.936164109357550581e-03,1.716931843064829216e-05,0.000000000000000000e+00,-4.636291350834653713e-13
3.020000000000000000e+02,2.497202158199018918e+00,1.622249248284945858e-04,3.410000000000000000e+02,1.022000000000000000e+03,0.000000000000000000e+00,5.873875463180411316e-04,2.942699767559849456e-03,1.745622759456664702e-05,0.000000000000000000e+00,-4.676259379721159348e-13
3.030000000000000000e+02,2.497039992390376995e+00,1.621658086432497224e-04,3.400000000000000000e+02,1.020000000000000000e+03,0.000000000000000000e+00,1.315717692818907381e-03,2.949223443050124314e-03,1.760126499718582920e-05,0.000000000000000000e+00,-4.662936703425657470e-13
3.040000000000000000e+02,2.496877885577884371e+00,1.621068124896393660e-04,3.390000000000000000e+02,1.017000000000000000e+03,0.000000000000000000e+00,2.054661286024384026e-03,2.955754272257576400e-03,1.748962678025011566e-05,0.000000000000000000e+00,-4.694022948115161853e-13
3.050000000000000000e+02,2.496715837642139224e+00,1.620479357455491775e-04,3.380000000000000000e+02,1.014000000000000000e+03,0.000000000000000000e+00,2.804239968668298388e-03,2.962292254810215512e-03,1.754317901986112444e-05,0.000000000000000000e+00,-4.689582056016661227e-13
3.060000000000000000e+02,2.496553848464230008e+00,1.619891779048222456e-04,3.380000000000000000e+02,1.013000000000000000e+03,0.000000000000000000e+00,5.956185378863665392e-04,2.968856847451197510e-03,1.749286400274745778e-05,0.000000000000000000e+00,-4.733990977001667488e-13
3.070000000000000000e+02,2.496391917925938397e+00,1.619305382912701358e-04,3.370000000000000000e+02,1.011000000000000000e+03,0.000000000000000000e+00,1.359979978872161155e-03,2.975409200024686091e-03,1.777052264640211675e-05,0.000000000000000000e+00,-4.733990977001667488e-13
3.080000000000000000e+02,2.496230045909652251e+00,1.618720162822749511e-04,3.360000000000000000e+02,1.008000000000000000e+03,0.000000000000000000e+00,2.135034285515757801e-03,2.981968704965107762e-03,1.790920525173454451e-05,0.000000000000000000e+00,-4.773959005888173124e-13
3.090000000000000000e+02,2.496068232298364720e+00,1.618136112890682370e-04,3.350000000000000000e+02,1.005000000000000000e+03,0.000000000000000000e+00,2.920803099982549611e-03,2.988535361898135220e-03,1.748177546591955030e-05,0.000000000000000000e+00,-4.760636329592671245e-13
3.100000000000000000e+02,2.495906476975510824e+00,1.617553228543771020e-04,3.350000000000000000e+02,1.004000000000000000e+03,0.000000000000000000e+00,7.221791777283215197e-04,2.995128886404592634e-03,1.755995334322465798e-05,0.000000000000000000e+00,-4.756195437494170619e-13
3.110000000000000000e+02,2.495744779825218806e+00,1.616971502879554275e-04,3.340000000000000000e+02,1.002000000000000000e+03,0.000000000000000000e+00,1.522860907243739348e-03,3.001709911213977511e-03,1.762237836498645532e-05,0.000000000000000000e+00,-4.796163466380676255e-13
3.120000000000000000e+02,2.495583140732214655e+00,1.616390930050670964e-04,3.330000000000000000e+02,9.990000000000000000e+02,0.000000000000000000e+00,2.334314915060531348e-03,3.008298087031349537e-03,1.769043615977419960e-05,0.000000000000000000e+00,-4.787281682183675002e-13
3.130000000000000000e+02,2.495421559581751936e+00,1.615811504625234052e-04,3.330000000000000000e+02,9.980000000000000000e+02,0.000000000000000000e+00,1.416495154558106151e-04,3.014913325109291626e-03,1.755600467050619232e-05,0.000000000000000000e+00,-4.787281682183675002e-13
3.140000000000000000e+02,2.495260036259554504e+00,1.615233221923671378e-04,3.320000000000000000e+02,9.950000000000000000e+02,0.000000000000000000e+00,9.681104579044585989e-04,3.021515867256201540e-03,1.770595752334802947e-05,0.000000000000000000e+00,-4.840572387365682516e-13
3.150000000000000000e+02,2.495098570652035441e+00,1.614656075181979524e-04,3.310000000000000000e+02,9.930000000000000000e+02,0.000000000000000000e+00,1.805401445551524375e-03,3.028125559421816597e-03,1.740259367155184330e-05,0.000000000000000000e+00,-4.845013279464183142e-13
3.160000000000000000e+02,2.494937162646148732e+00,1.614080058862758793e-04,3.300000000000000000e+02,9.900000000000000000e+02,0.000000000000000000e+00,2.653544116299144662e-03,3.034742401227780162e-03,1.747009287153234740e-05,0.000000000000000000e+00,-4.849454171562683769e-13
3.170000000000000000e+02,2.494775812129315540e+00,1.613505168298477635e-04,3.300000000000000000e+02,9.890000000000000000e+02,0.000000000000000000e+00,4.711735421096818754e-04,3.041386566757444884e-03,1.768199744047855529e-05,0.000000000000000000e+00,-4.884981308350688778e-13
3.180000000000000000e+02,2.494614518989523688e+00,1.612931397902635006e-04,3.290000000000000000e+02,9.870000000000000000e+02,0.000000000000000000e+00,1.334453287199721672e-03,3.048017772722583923e-03,1.792992635200056406e-05,0.000000000000000000e+00,-4.902744876744691283e-13
3.190000000000000000e+02,2.494453283115364073e+00,1.612358741603639109e-04,3.280000000000000000e+02,9.840000000000000000e+02,0.000000000000000000e+00,2.208642477114608482e-03,3.054656127332419993e-03,1.711044527215849047e-05,0.000000000000000000e+00,-4.893863092547690030e-13
3.200000000000000000e+02,2.494292104395949394e+00,1.611787194099651062e-04,3.280000000000000000e+02,9.830000000000000000e+02,0.000000000000000000e+00,3.244074537178676110e-05,3.061322003349659093e-03,1.741452395394968810e-05,0.000000000000000000e+00,-4.938272013532696292e-13
3.210000000000000000e+02,2.494130982720795586e+00,1.611216751512592720e-04,3.270000000000000000e+02,9.800000000000000000e+02,0.000000000000000000e+00,9.218610161951801274e-04,3.067974720552993362e-03,1.782134158642346462e-05,0.000000000000000000e+00,-4.964917366123700049e-13
3.220000000000000000e+02,2.493969917980085604e+00,1.610647407087599948e-04,3.260000000000000000e+02,9.780000000000000000e+02,0.000000000000000000e+00,1.822248490611855232e-03,3.074634585400706777e-03,1.742748329841990111e-05,0.000000000000000000e+00,-4.978240042419201927e-13
3.230000000000000000e+02,2.493808910064527318e+00,1.610079155590005877e-04,3.250000000000000000e+02,9.750000000000000000e+02,0.000000000000000000e+00,2.733624802374379215e-03,3.081301597510413375e-03,1.720895501244934904e-05,0.000000000000000000e+00,-4.969358258222200675e-13
3.240000000000000000e+02,2.493647958865245151e+00,1.609511992820910980e-04,3.250000000000000000e+02,9.740000000000000000e+02,0.000000000000000000e+00,5.680151892306639638e-04,3.087996396498683682e-03,1.731795937580655722e-05,0.000000000000000000e+00,-4.973799150320701301e-13
3.250000000000000000e+02,2.493487064273916864e+00,1.608945913259334447e-04,3.240000000000000000e+02,9.720000000000000000e+02,0.000000000000000000e+00,1.494752703649737668e-03,3.094677769005672614e-03,1.800614386647568857e-05,0.000000000000000000e+00,-4.996003610813204432e-13
3.260000000000000000e+02,2.493326226182798422e+00,1.608380911185527333e-04,3.230000000000000000e+02,9.690000000000000000e+02,0.000000000000000000e+00,2.432536808498753089e-03,3.101366287767975613e-03,1.768008608690817100e-05,0.000000000000000000e+00,-4.996003610813204432e-13
3.270000000000000000e+02,2.493165444484590765e+00,1.607816982004806440e-04,3.230000000000000000e+02,9.680000000000000000e+02,0.000000000000000000e+00,2.733063416258119105e-04,3.108082794111603590e-03,1.800475262310443213e-05,0.000000000000000000e+00,-5.067057884389214450e-13
3.280000000000000000e+02,2.493004719072453579e+00,1.607254121392400707e-04,3.220000000000000000e+02,9.660000000000000000e+02,0.000000000000000000e+00,1.226545643703502719e-03,3.114785671686653035e-03,1.756666461112032647e-05,0.000000000000000000e+00,-5.044853423896711320e-13
3.290000000000000000e+02,2.492844049840134524e+00,1.606692323181928435e-04,3.210000000000000000e+02,9.630000000000000000e+02,0.000000000000000000e+00,2.190889284008790128e-03,3.121495694505682737e-03,1.736829995089503794e-05,0.000000000000000000e+00,-5.053735208093712572e-13
3.300000000000000000e+02,2.492683436681880860e+00,1.606131582486425313e-04,3.210000000000000000e+02,9.620000000000000000e+02,0.000000000000000000e+00,3.812498795241481275e-05,3.128233906910016064e-03,1.691499481075030121e-05,0.000000000000000000e+00,-5.102585021177219460e-13
3.310000000000000000e+02,2.492522879492287124e+00,1.605571895965202068e-04,3.200000000000000000e+02,9.590000000000000000e+02,0.000000000000000000e+00,1.018017816477367887e-03,3.134958286949300014e-03,1.734015819971826202e-05,0.000000000000000000e+00,-5.075939668586215703e-13
3.320000000000000000e+02,2.492362378166573134e+00,1.605013257105445681e-04,3.190000000000000000e+02,9.570000000000000000e+02,0.000000000000000000e+00,2.009072728071714664e-03,3.141689811216569640e-03,1.765061359878457065e-05,0.000000000000000000e+00,-5.111466805374220712e-13
3.330000000000000000e+02,2.492201932600464520e+00,1.604455661062284088e-04,3.180000000000000000e+02,9.540000000000000000e+02,0.000000000000000000e+00,3.011311351428958005e-03,3.148428479323705717e-03,1.781820582382562544e-05,0.000000000000000000e+00,-5.133671265866723843e-13
3.340000000000000000e+02,2.492041542690012434e+00,1.603899104553484949e-04,3.180000000000000000e+02,9.530000000000000000e+02,0.000000000000000000e+00,8.695597075529803988e-04,3.155195608265583696e-03,1.758747526278252462e-05,0.000000000000000000e+00,-5.102585021177219460e-13
3.350000000000000000e+02,2.491881208331856445e+00,1.603343581537251426e-04,3.170000000000000000e+02,9.510000000000000000e+02,0.000000000000000000e+00,1.887477615014176990e-03,3.161948631360011509e-03,1.715091709455322257e-05,0.000000000000000000e+00,-5.124789481669722591e-13
3.360000000000000000e+02,2.491720929423147712e+00,1.602789087039791145e-04,3.160000000000000000e+02,9.480000000000000000e+02,0.000000000000000000e+00,2.916636974646280578e-03,3.168708797271941290e-03,1.746624128995901654e-05,0.000000000000000000e+00,-5.173639294753229478e-13
3.370000000000000000e+02,2.491560705861375791e+00,1.602235617728936122e-04,3.160000000000000000e+02,9.470000000000000000e+02,0.000000000000000000e+00,7.815617824462606222e-04,3.175497629073789369e-03,1.787124197321906198e-05,0.000000000000000000e+00,-5.160316618457727600e-13
3.380000000000000000e+02,2.491400537544568916e+00,1.601683168027446028e-04,3.150000000000000000e+02,9.450000000000000000e+02,0.000000000000000000e+00,1.826494402735079348e-03,3.182272148361682627e-03,1.765561308568205456e-05,0.000000000000000000e+00,-5.204725539442733862e-13
3.390000000000000000e+02,2.491240424371286011e+00,1.601131732861897628e-04,3.140000000000000000e+02,9.420000000000000000e+02,0.000000000000000000e+00,2.882726209634256520e-03,3.189053809440070379e-03,1.699059204362438319e-05,0.000000000000000000e+00,-5.169198402654728852e-13
3.400000000000000000e+02,2.491080366240382649e+00,1.600581308959078870e-04,3.140000000000000000e+02,9.410000000000000000e+02,0.000000000000000000e+00,7.544144847884126648e-04,3.195864342778532638e-03,1.767421357483362401e-05,0.000000000000000000e+00,-5.244693568329239497e-13
3.410000000000000000e+02,2.490920363051282838e+00,1.600031890987649460e-04,3.130000000000000000e+02,9.390000000000000000e+02,0.000000000000000000e+00,1.826513525259088055e-03,3.202660355613602770e-03,1.733849051664077280e-05,0.000000000000000000e+00,-5.258016244624741375e-13
3.420000000000000000e+02,2.490760414703898196e+00,1.599483473876829446e-04,3.120000000000000000e+02,9.360000000000000000e+02,0.000000000000000000e+00,2.909969482402630092e-03,3.209463509207505661e-03,1.722483244390551790e-05,0.000000000000000000e+00,-5.226929999935236992e-13
